1000,101,1
1000,108,5
1000,116,3
1000,151,3
1000,152,3
1000,159,3
1000,172,6
1001,103,3
1001,104,3
1001,110,8
1001,114,8
1001,118,0
1001,147,1
1001,154,5
1001,155,0
1001,157,3
1001,164,7
1001,165,0
1001,168,9
1001,188,1
1001,193,6
1002,107,5
1002,113,2
1002,135,9
1002,142,9
1002,158,1
1002,197,3
1003,115,2
1003,124,7
1003,137,2
1003,157,8
1003,158,5
1003,158,7
1003,160,6
1003,184,7
1003,196,6
1004,137,0
1004,141,8
1004,167,0
1004,168,3
1004,169,8
1004,184,1
1004,188,7
1004,196,7
1005,101,6
1005,102,6
1005,105,3
1005,113,9
1005,125,4
1005,128,1
1005,129,3
1005,133,3
1005,135,5
1005,143,7
1005,165,1
1005,178,3
1005,190,3
1006,103,4
1006,109,0
1006,110,7
1006,113,9
1006,117,3
1006,118,7
1006,121,0
1006,151,9
1006,156,6
1006,157,0
1006,171,8
1006,172,0
1006,172,9
1006,183,2
1006,188,1
1007,113,9
1007,125,4
1007,133,7
1007,139,5
1007,149,5
1007,184,8
1007,187,1
1007,192,7
1008,101,8
1008,106,5
1008,112,8
1008,113,4
1008,129,3
1008,142,7
1008,156,1
1008,160,5
1008,177,6
1009,109,6
1009,141,8
1009,146,3
1009,162,8
1009,164,6
1009,169,7
1009,173,1
1009,178,0
1009,183,0
1009,190,3
1009,194,5
1010,112,8
1010,123,0
1010,155,0
1010,155,4
1010,170,7
1010,197,3
1010,198,7
1010,199,6
1011,105,9
1011,111,5
1011,115,0
1011,119,8
1011,126,7
1011,129,7
1011,141,3
1011,141,4
1011,144,3
1011,145,1
1011,154,4
1012,103,7
1012,118,3
1012,122,1
1012,129,5
1012,137,6
1012,141,0
1012,149,9
1012,151,4
1012,153,3
1012,154,1
1012,154,3
1012,156,4
1012,157,0
1012,179,4
1012,186,5
1012,188,1
1012,195,6
1013,123,0
1013,131,3
1013,137,4
1013,137,9
1013,143,7
1013,149,0
1013,163,7
1013,167,4
1013,181,8
1013,182,2
1013,185,9
1013,195,8
1013,198,5
1014,130,7
1014,142,8
1014,157,6
1014,165,4
1014,173,0
1014,182,2
1015,105,6
1015,127,7
1015,137,0
1015,138,9
1015,149,9
1015,154,8
1015,157,0
1015,161,9
1015,166,1
1015,167,3
1015,188,4
1015,190,8
1016,113,9
1016,151,0
1016,156,9
1016,160,3
1016,182,2
1016,187,4
1016,188,5
1016,190,6
1016,195,0
1017,109,2
1017,122,3
1017,131,1
1017,149,9
1017,153,4
1017,155,8
1017,157,2
1017,165,9
1017,168,5
1017,178,0
1017,178,2
1017,180,5
1017,181,4
1017,185,0
1017,185,9
1017,197,5
1018,115,6
1018,118,7
1018,123,3
1018,135,0
1018,152,3
1018,172,8
1018,197,0
1019,127,8
1019,128,0
1019,162,8
1019,169,2
1019,176,4
1019,176,8
1019,177,3
1019,184,5
1019,188,8
1020,102,8
1020,105,0
1020,108,6
1020,115,9
1020,129,0
1020,130,0
1020,132,1
1020,132,6
1020,137,5
1020,143,0
1020,146,9
1020,154,9
1020,158,2
1020,161,4
1020,171,3
1020,178,4
1020,178,7
1020,179,1
1021,101,3
1021,101,9
1021,125,0
1021,164,2
1021,170,4
1021,193,3
1022,126,9
1022,153,6
1022,162,5
1022,191,1
1022,196,6
1022,196,9
1022,197,3
1023,100,8
1023,109,6
1023,109,6
1023,134,3
1023,136,2
1023,138,1
1023,163,5
1023,165,7
1023,172,8
1023,176,2
1023,195,4
1023,197,8
1023,199,5
1024,127,8
1024,138,2
1024,139,7
1024,141,3
1024,151,9
1024,161,9
1024,164,7
1024,169,7
1024,170,2
1024,177,6
1024,181,5
1024,190,9
1025,119,2
1025,124,0
1025,126,6
1025,129,6
1025,131,3
1025,133,5
1025,151,5
1025,177,0
1025,183,3
1026,158,6
1026,172,3
1026,175,3
1027,108,8
1027,110,4
1027,115,9
1027,119,3
1027,125,8
1027,139,6
1027,154,1
1027,154,8
1027,189,9
1028,105,5
1028,109,1
1028,128,6
1028,144,6
1028,145,2
1028,150,3
1028,156,9
1028,173,1
1028,191,1
1029,108,8
1029,109,4
1029,139,1
1029,147,5
1029,180,4
1030,103,3
1030,112,9
1030,120,2
1030,128,4
1030,135,8
1030,144,2
1030,157,4
1030,163,8
1030,176,6
1031,111,6
1031,112,3
1031,117,7
1031,127,5
1031,128,9
1031,133,4
1031,141,6
1031,146,4
1031,175,0
1031,177,7
1031,178,9
1031,181,9
1031,184,4
1031,196,8
1032,102,1
1032,113,9
1032,134,8
1032,138,2
1032,156,3
1032,158,2
1032,161,3
1032,161,6
1032,168,1
1032,173,4
1032,174,8
1032,184,7
1032,186,3
1032,186,5
1032,193,1
1033,118,9
1033,137,5
1033,140,8
1033,150,2
1033,153,2
1033,163,8
1033,165,9
1033,166,8
1033,169,3
1033,181,4
1033,185,4
1033,187,5
1033,188,0
1034,109,0
1034,112,1
1034,126,5
1034,138,8
1034,141,9
1034,165,4
1034,175,3
1034,177,0
1034,180,4
1034,183,8
1034,183,8
1034,196,9
1035,120,6
1035,132,0
1035,134,5
1035,143,8
1035,176,5
1035,178,6
1035,180,9
1035,183,8
1035,196,0
