1000,100,0
1000,100,5
1000,101,5
1000,101,8
1000,102,2
1000,103,0
1000,103,2
1000,103,6
1000,107,6
1000,108,6
1000,108,7
1000,108,8
1000,109,2
1000,109,7
1000,110,0
1000,110,6
1000,110,6
1000,110,7
1000,111,0
1000,111,9
1000,112,0
1000,112,7
1000,113,2
1000,113,2
1000,113,9
1000,114,9
1000,115,6
1000,118,0
1000,119,3
1000,119,6
1000,124,2
1000,126,0
1000,126,9
1000,127,1
1000,127,9
1000,128,4
1000,128,5
1000,130,5
1000,133,2
1000,133,2
1000,133,4
1000,133,5
1000,133,6
1000,134,7
1000,135,0
1000,136,1
1000,137,7
1000,138,7
1000,138,7
1000,139,7
1000,139,9
1000,140,3
1000,140,5
1000,141,2
1000,142,8
1000,142,9
1000,143,9
1000,145,5
1000,145,6
1000,146,8
1000,147,4
1000,148,0
1000,148,8
1000,153,1
1000,155,0
1000,156,8
1000,157,4
1000,159,1
1000,163,2
1000,163,6
1000,163,8
1000,164,1
1000,164,9
1000,170,4
1000,170,8
1000,171,7
1000,172,5
1000,173,3
1000,173,5
1000,174,3
1000,174,5
1000,175,5
1000,177,6
1000,177,8
1000,178,0
1000,178,1
1000,178,6
1000,178,6
1000,180,9
1000,181,9
1000,182,3
1000,182,8
1000,187,3
1000,188,1
1000,190,9
1000,191,1
1000,191,2
1000,192,3
1000,194,0
1000,196,1
1000,198,1
1000,198,9
1001,100,5
1001,100,5
1001,102,8
1001,104,1
1001,108,3
1001,108,8
1001,109,4
1001,109,6
1001,111,2
1001,111,4
1001,112,3
1001,113,0
1001,117,1
1001,118,6
1001,118,6
1001,119,6
1001,120,2
1001,121,1
1001,121,4
1001,125,6
1001,128,4
1001,130,8
1001,131,5
1001,133,8
1001,133,9
1001,134,2
1001,134,6
1001,135,8
1001,136,3
1001,136,8
1001,136,9
1001,137,3
1001,137,3
1001,140,5
1001,142,8
1001,143,1
1001,143,7
1001,145,1
1001,145,1
1001,146,0
1001,149,7
1001,150,5
1001,152,0
1001,154,5
1001,154,8
1001,155,4
1001,156,4
1001,156,5
1001,158,2
1001,158,3
1001,158,9
1001,162,0
1001,164,2
1001,165,0
1001,165,7
1001,166,8
1001,166,8
1001,169,6
1001,169,8
1001,173,9
1001,175,4
1001,177,4
1001,178,0
1001,178,4
1001,179,2
1001,179,4
1001,179,4
1001,180,6
1001,180,9
1001,181,0
1001,183,1
1001,183,2
1001,184,0
1001,185,2
1001,187,1
1001,187,2
1001,187,5
1001,188,0
1001,194,0
1001,195,4
1001,195,5
1001,195,6
1001,195,8
1001,195,9
1001,196,7
1001,199,5
1002,101,1
1002,102,0
1002,102,3
1002,103,3
1002,107,3
1002,107,7
1002,111,0
1002,111,7
1002,112,4
1002,112,8
1002,115,7
1002,118,1
1002,119,4
1002,120,1
1002,122,5
1002,122,9
1002,123,4
1002,123,9
1002,124,3
1002,125,2
1002,125,3
1002,125,7
1002,127,1
1002,127,5
1002,127,8
1002,129,3
1002,131,1
1002,132,4
1002,137,9
1002,137,9
1002,138,4
1002,140,7
1002,141,1
1002,143,1
1002,143,6
1002,150,9
1002,151,2
1002,154,6
1002,154,7
1002,154,9
1002,155,0
1002,155,3
1002,155,3
1002,157,0
1002,158,3
1002,158,5
1002,160,7
1002,160,8
1002,162,6
1002,165,5
1002,167,6
1002,168,4
1002,168,8
1002,169,7
1002,170,1
1002,170,5
1002,171,2
1002,172,5
1002,173,1
1002,173,6
1002,174,2
1002,175,1
1002,176,6
1002,177,8
1002,178,1
1002,178,4
1002,178,5
1002,181,1
1002,182,2
1002,182,3
1002,184,0
1002,185,2
1002,185,8
1002,186,9
1002,187,2
1002,188,1
1002,189,4
1002,191,3
1002,191,3
1002,191,9
1002,192,7
1002,193,7
1002,196,1
1003,101,9
1003,102,9
1003,106,4
1003,107,6
1003,108,0
1003,108,3
1003,110,8
1003,112,0
1003,112,6
1003,113,9
1003,115,5
1003,115,8
1003,116,2
1003,117,0
1003,117,5
1003,117,5
1003,120,4
1003,121,1
1003,121,8
1003,122,8
1003,124,1
1003,127,5
1003,127,7
1003,127,9
1003,128,9
1003,129,8
1003,130,3
1003,130,8
1003,132,4
1003,134,0
1003,134,2
1003,134,8
1003,135,2
1003,135,5
1003,138,0
1003,138,3
1003,139,1
1003,139,2
1003,139,7
1003,140,0
1003,140,2
1003,140,6
1003,141,8
1003,141,9
1003,142,9
1003,143,7
1003,145,5
1003,146,0
1003,149,4
1003,149,6
