0,1,1
0,4,0
0,5,3
0,6,8
0,8,1
0,9,8
0,10,0
0,11,0
0,12,8
0,13,1
0,15,5
0,16,3
0,17,1
0,18,5
0,21,9
0,22,1
0,23,3
0,25,3
0,26,1
0,27,7
0,28,1
0,29,2
0,31,4
0,33,8
0,34,3
0,36,5
0,37,4
0,38,4
0,39,5
0,40,0
0,41,2
0,42,5
0,43,1
0,44,1
0,45,9
0,46,0
0,47,1
0,48,9
0,50,3
0,51,5
0,53,3
0,55,0
0,58,4
0,59,4
0,61,3
0,62,3
0,65,3
0,66,7
0,67,3
0,68,2
0,70,4
0,71,0
0,72,7
0,73,3
0,74,4
0,75,5
0,79,0
0,82,3
0,83,4
0,85,1
0,86,0
0,87,5
0,91,3
0,92,0
0,93,5
0,94,3
0,95,3
0,96,8
0,97,4
0,99,9
1,0,3
1,1,7
1,3,2
1,4,6
1,7,9
1,8,4
1,9,4
1,10,9
1,12,0
1,13,9
1,15,1
1,17,2
1,18,0
1,19,6
1,22,5
1,23,3
1,24,4
1,26,0
1,27,3
1,29,2
1,32,4
1,34,8
1,35,2
1,36,0
1,38,0
1,39,4
1,41,1
1,43,6
1,44,2
1,45,0
1,46,5
1,47,1
1,48,1
1,50,4
1,51,0
1,53,2
1,56,3
1,57,0
1,58,5
1,59,3
1,60,4
1,62,4
1,64,7
1,68,3
1,70,8
1,72,2
1,73,5
1,75,1
1,76,6
1,77,1
1,78,4
1,79,7
1,81,1
1,82,9
1,84,4
1,85,5
1,86,1
1,87,4
1,88,8
1,89,2
1,91,7
1,92,3
1,94,7
1,95,0
1,96,0
1,97,7
1,98,2
2,0,0
2,1,1
2,2,5
2,3,2
2,5,5
2,8,8
2,9,2
2,10,0
2,12,4
2,13,1
2,16,0
2,17,7
2,20,9
2,21,1
2,22,0
2,24,2
2,25,0
2,26,9
2,27,3
2,28,4
2,30,4
2,31,2
2,32,9
2,34,2
2,35,9
2,36,2
2,37,4
2,38,9
2,39,3
2,40,2
2,41,6
2,42,2
2,43,4
2,44,6
2,45,2
2,47,5
2,48,4
2,49,1
2,51,3
2,53,5
2,54,4
2,55,1
2,56,6
2,58,1
2,59,8
2,62,7
2,64,1
2,65,6
2,68,7
2,69,2
2,70,0
2,71,9
2,74,7
2,75,0
2,77,8
2,85,3
2,86,5
2,87,2
2,88,0
2,89,7
2,90,3
2,93,4
2,94,2
2,96,0
2,97,1
2,98,9
3,0,8
3,2,1
3,4,4
3,5,1
3,6,7
3,7,2
3,8,1
3,9,5
3,10,2
3,14,2
3,16,1
3,18,5
3,19,4
3,20,1
3,22,0
3,23,0
3,26,0
3,27,9
3,29,0
3,30,9
3,31,3
3,33,9
3,34,2
3,38,3
3,40,3
3,41,0
3,43,4
3,44,0
3,45,6
3,46,0
3,49,4
3,51,9
3,53,3
3,55,0
3,56,1
3,57,7
3,58,1
3,60,9
3,61,3
3,65,0
3,66,8
3,68,4
3,69,8
3,72,9
3,74,2
3,76,0
3,78,7
3,79,1
3,80,3
3,81,7
3,83,2
3,85,2
3,86,2
3,89,0
3,90,8
3,91,2
3,92,4
3,94,3
3,95,4
3,97,4
3,98,0
3,99,7
4,1,9
4,2,1
4,3,1
4,5,0
4,7,7
4,8,4
4,9,0
4,10,8
4,12,4
4,13,8
4,14,4
4,16,9
4,19,5
4,22,9
4,23,1
4,26,0
4,27,1
4,28,5
4,31,7
4,32,4
4,33,2
4,34,7
4,35,4
4,36,3
4,37,6
4,38,0
4,39,4
4,41,1
4,42,0
4,44,3
4,45,2
4,48,2
4,50,2
4,51,3
4,52,6
4,54,0
4,55,8
4,56,2
4,57,4
4,58,8
4,59,1
4,61,9
4,62,4
4,64,8
4,65,3
4,68,2
4,69,3
4,70,9
4,71,2
4,74,1
4,75,4
4,77,2
4,78,0
4,79,8
4,80,4
4,81,4
4,84,4
4,85,8
4,86,1
4,87,3
4,88,8
4,90,0
4,91,8
4,92,3
4,95,0
4,96,3
4,97,6
4,99,0
5,0,2
5,2,7
5,3,3
5,4,3
5,6,2
5,8,8
5,9,2
5,10,2
5,11,7
5,13,0
5,15,2
5,16,4
5,17,5
5,18,2
5,19,3
5,20,7
5,22,1
5,23,5
5,24,2
5,25,1
5,26,7
5,28,3
5,31,2
5,32,6
5,33,4
5,34,1
5,35,5
5,37,4
5,38,8
5,39,3
5,40,3
5,43,2
5,44,8
5,46,1
5,47,9
5,50,9
5,52,3
5,53,5
5,54,4
5,55,1
5,56,6
5,57,4
5,58,2
5,59,5
5,62,9
5,63,4
5,64,1
5,66,3
5,71,8
5,72,4
5,76,0
5,77,9
5,78,3
5,79,3
5,80,9
5,81,0
5,82,4
5,83,6
5,84,0
5,85,3
5,86,7
5,88,3
5,89,8
5,90,1
5,91,0
5,92,9
5,93,2
5,94,3
5,95,9
5,96,1
5,97,3
5,99,4
6,0,6
6,1,4
6,3,8
6,4,3
6,6,9
6,7,3
6,8,0
6,11,1
6,12,7
6,13,0
6,15,8
6,16,2
6,18,6
6,19,3
6,20,0
6,22,3
6,23,4
6,25,3
6,26,0
6,27,6
6,28,0
6,29,2
6,30,6
6,31,0
6,32,1
6,34,2
6,37,3
6,38,4
6,39,6
6,40,1
6,44,4
6,48,8
6,50,2
6,53,2
6,54,6
6,55,1
6,57,6
6,60,6
6,62,4
6,64,2
6,65,2
6,67,2
6,69,5
6,70,1
6,73,4
6,75,7
6,76,1
6,77,4
6,78,5
6,80,0
6,81,7
6,82,2
6,84,5
6,85,3
6,86,3
6,87,9
6,89,2
6,90,7
6,91,4
6,92,1
6,94,3
6,95,3
6,98,1
6,99,5
7,1,6
7,2,2
7,3,0
7,5,2
7,7,9
7,9,1
7,12,2
7,15,4
7,16,6
7,20,3
7,22,7
7,23,1
7,27,1
7,29,1
7,30,1
7,32,2
7,33,3
7,37,8
7,38,3
7,39,3
7,41,3
7,42,4
7,44,3
7,45,0
7,46,6
7,47,1
7,48,4
7,49,9
7,50,1
7,52,5
7,53,3
7,56,1
7,57,2
7,58,7
7,59,0
7,62,2
7,63,4
7,64,5
7,65,4
7,66,2
7,69,2
7,72,4
7,74,2
7,75,4
7,78,2
7,80,1
7,81,1
7,82,5
7,83,1
7,84,1
7,86,1
7,87,3
7,88,9
7,91,9
7,92,2
7,93,2
7,97,9
7,98,4
7,99,1
8,0,2
8,3,1
8,4,1
8,5,6
8,6,4
8,7,0
8,11,7
8,15,0
8,21,1
8,23,7
8,28,1
8,29,7
8,30,3
8,31,1
8,33,3
8,34,0
8,35,7
8,37,2
8,38,5
8,39,2
8,41,7
8,43,4
8,45,1
8,46,4
8,47,5
8,48,4
8,50,7
8,51,1
8,54,0
8,55,0
8,56,8
8,57,1
8,59,5
8,62,7
8,64,1
8,65,7
8,66,3
8,67,3
8,68,5
8,69,4
8,70,3
8,71,8
8,74,9
8,77,5
8,81,1
8,83,7
8,85,4
8,88,1
8,89,7
8,90,4
8,91,3
8,92,9
8,94,2
8,95,8
8,96,1
8,98,6
8,99,4
9,0,5
9,1,1
9,2,0
9,3,6
9,5,0
9,7,0
9,8,0
9,11,1
9,12,8
9,13,4
9,14,3
9,15,6
9,17,3
9,18,6
9,20,4
9,21,6
9,23,0
9,25,4
9,26,1
9,27,5
9,29,1
9,30,9
9,31,3
9,32,3
9,33,5
9,34,2
9,37,3
9,38,1
9,39,5
9,41,3
9,43,3
9,48,8
9,49,2
9,50,1
9,51,7
9,52,3
9,53,0
9,54,8
9,55,4
9,56,4
9,57,9
9,58,1
9,59,0
9,60,9
9,62,2
9,63,9
9,64,1
9,65,4
9,66,8
9,67,0
9,68,0
9,69,6
9,70,1
9,71,3
9,73,2
9,77,4
9,78,5
9,79,2
9,80,4
9,82,2
9,85,3
9,86,1
9,87,7
9,88,3
9,89,2
9,91,0
9,93,7
9,94,1
9,97,4
9,98,1
9,99,6
10,2,3
10,3,2
10,5,4
10,7,8
10,10,6
10,11,3
10,13,6
10,14,0
10,15,3
10,16,6
10,17,0
10,18,0
10,19,6
10,20,0
10,21,0
10,23,2
10,26,1
10,27,0
10,28,9
10,29,4
10,31,7
10,32,1
10,33,2
10,34,6
10,39,1
10,44,4
10,45,3
10,46,6
10,47,1
10,50,0
10,51,4
10,52,9
10,53,0
10,54,0
10,55,8
10,56,0
10,57,1
10,60,0
10,61,8
10,65,3
10,66,2
10,67,8
10,68,1
10,69,4
10,70,6
10,71,2
10,72,4
10,73,7
10,74,3
10,75,2
10,77,1
10,78,1
10,79,9
10,80,0
10,81,1
10,82,5
10,83,2
10,84,0
10,86,1
10,90,4
10,92,0
10,93,0
10,94,6
10,95,1
10,97,5
10,98,2
10,99,1
11,6,1
11,7,1
11,9,3
11,10,3
11,11,5
11,13,2
11,14,8
11,15,2
11,16,0
11,19,0
11,20,5
11,22,4
11,23,6
11,24,0
11,25,0
11,27,0
11,28,1
11,32,7
11,33,3
11,35,7
11,37,4
11,39,4
11,40,1
11,41,7
11,42,2
11,43,2
11,44,9
11,45,4
11,46,4
11,47,5
11,48,4
11,50,9
11,52,3
11,53,9
11,56,8
11,59,9
11,60,2
11,61,2
11,62,9
11,63,0
11,65,6
11,68,6
11,72,3
11,73,4
11,74,7
11,75,2
11,78,0
