0,14,0
0,22,3
0,30,9
0,49,4
0,60,7
0,69,2
0,71,0
0,73,4
0,93,0
0,100,9
0,106,4
0,108,0
0,114,1
0,116,1
0,118,3
0,141,3
0,159,3
0,163,4
0,166,2
0,172,0
0,177,0
0,179,4
0,190,9
0,211,3
0,212,4
0,222,3
0,226,2
0,236,1
0,243,4
1,24,4
1,28,3
1,30,4
1,34,0
1,40,4
1,46,7
1,60,3
1,69,3
1,77,2
1,79,2
1,83,0
1,95,0
1,103,4
1,118,2
1,132,2
1,144,1
1,148,4
1,157,3
1,180,0
1,183,0
1,190,1
1,201,9
1,229,2
2,3,0
2,20,2
2,26,0
2,46,3
2,53,4
2,55,0
2,58,2
2,67,8
2,73,3
2,85,2
2,116,0
2,132,9
2,148,4
2,149,4
2,151,2
2,157,5
2,158,4
2,164,3
2,177,7
2,178,2
2,182,8
2,188,2
2,191,1
2,197,5
2,209,2
2,231,4
2,235,4
2,237,6
2,245,4
3,0,2
3,6,1
3,7,0
3,29,2
3,45,3
3,62,3
3,63,7
3,73,7
3,74,2
3,94,4
3,105,3
3,117,1
3,122,2
3,134,0
3,150,4
3,155,2
3,179,2
3,183,8
3,206,0
3,219,4
3,244,1
4,7,0
4,11,1
4,16,0
4,22,1
4,27,4
4,31,4
4,33,3
4,46,0
4,53,3
4,59,6
4,66,3
4,70,0
4,71,1
4,72,2
4,88,4
4,89,6
4,91,3
4,104,7
4,105,1
4,108,0
4,109,5
4,112,1
4,113,1
4,132,0
4,136,2
4,137,3
4,139,9
4,150,3
4,166,2
4,176,1
4,179,8
4,180,4
4,195,2
4,198,4
4,205,1
4,211,1
4,230,4
4,231,2
4,243,0
4,244,7
5,3,4
5,17,3
5,28,2
5,33,0
5,36,3
5,56,3
5,57,0
5,66,0
5,76,0
5,79,2
5,105,6
5,106,1
5,107,2
5,110,6
5,112,2
5,127,3
5,132,4
5,137,2
5,150,8
5,153,0
5,164,0
5,167,3
5,174,4
5,195,8
5,200,5
5,207,1
5,240,8
5,242,0
5,244,3
6,7,3
6,29,4
6,49,4
6,59,1
6,66,5
6,78,2
6,82,0
6,99,4
6,100,4
6,137,1
6,157,1
6,164,1
6,182,1
6,213,0
6,218,4
6,221,6
6,232,1
6,239,4
7,1,4
7,2,7
7,14,2
7,23,0
7,25,1
7,38,0
7,39,4
7,50,0
7,52,6
7,68,1
7,74,0
7,105,0
7,106,1
7,126,1
7,129,2
7,142,6
7,146,1
7,150,1
7,159,3
7,163,3
7,173,3
7,214,4
7,223,3
8,2,3
8,9,1
8,15,4
8,32,3
8,60,2
8,63,5
8,78,5
8,97,4
8,101,0
8,103,9
8,127,4
8,128,7
8,132,3
8,135,4
8,138,8
8,162,2
8,165,3
8,167,1
8,168,6
8,170,4
8,207,2
8,210,2
8,213,6
8,219,3
8,230,2
8,245,4
8,247,0
9,10,0
9,16,4
9,61,4
9,77,0
9,104,5
9,111,0
9,117,4
9,119,8
9,127,3
9,128,4
9,133,3
9,138,3
9,170,1
9,172,1
9,177,0
9,188,0
9,192,3
9,199,7
9,202,2
9,203,4
9,239,9
9,249,9
10,2,2
10,7,1
